' '            
'EAJ-PNV' 200  63.911  20,81% 
'PSE-EE/PSOE' 138  79.147  25,77% 
'A' 25  3.743  1,22% 
'PP' 44  32.712  10,65% 
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
' '         
